"Human" "Chimpanzee" "Bonobo" "Gorilla" "Orangutan" "Macaque" "Mouse" "Opossum" "Platypus" "Chicken"
"ENSG00000013503" 0 0 0 0 0 0 0 0 0 0
"ENSG00000242247" 0 0 0 0 0 0 0 0 0 0
"ENSG00000007520" 0 1 0 0 0 1 0 0 0 0
"ENSG00000173960" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166902" 0 0 0 0 0 0 0 0 0 0
"ENSG00000132164" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163536" 0 0 0 0 0 0 0 0 0 0
"ENSG00000136490" 1 1 1 1 0 1 0 0 0 0
"ENSG00000175564" 0 0 0 0 0 0 0 0 0 1
"ENSG00000099622" 1 0 0 0 0 0 0 0 0 0
"ENSG00000138759" 0 0 0 0 0 0 0 0 0 0
"ENSG00000131711" 0 0 0 0 0 0 0 0 0 0
"ENSG00000170458" 1 0 0 0 0 0 0 0 0 0
"ENSG00000138617" 0 0 0 0 0 0 0 0 0 0
"ENSG00000113302" 0 0 0 0 0 0 0 0 0 0
"ENSG00000141458" 0 0 0 0 1 0 0 0 0 0
"ENSG00000149187" 1 0 0 0 0 0 0 0 0 0
"ENSG00000185920" 0 0 0 0 0 0 0 0 0 0
"ENSG00000003402" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100373" 0 0 0 0 0 0 0 0 0 0
"ENSG00000144339" 0 0 0 0 0 0 0 0 0 0
"ENSG00000147044" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100647" 0 0 0 0 0 0 0 0 0 0
"ENSG00000157181" 0 0 0 0 0 0 0 0 0 0
"ENSG00000136925" 1 1 1 1 0 1 1 0 0 0
"ENSG00000132692" 0 0 0 0 0 0 0 0 0 0
"ENSG00000001561" 0 0 0 0 0 0 0 0 0 0
"ENSG00000123612" 0 0 0 0 0 0 1 0 0 0
"ENSG00000105289" 1 1 1 0 1 0 0 0 0 0
"ENSG00000156304" 0 0 0 0 0 0 0 0 0 0
"ENSG00000134531" 0 0 0 0 0 0 0 0 0 0
"ENSG00000141401" 0 0 0 0 0 0 0 0 0 0
"ENSG00000118260" 0 1 0 0 0 0 0 0 0 0
"ENSG00000163959" 1 0 0 0 0 0 0 0 0 0
"ENSG00000154803" 0 0 0 0 0 0 0 0 0 0
"ENSG00000146802" 0 0 0 0 0 0 0 0 0 0
"ENSG00000147588" 0 0 0 0 0 0 0 0 0 0
"ENSG00000114270" 0 0 0 0 0 0 0 0 0 0
"ENSG00000241935" 0 0 0 0 0 0 0 0 0 0
"ENSG00000112146" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100403" 0 0 0 0 0 0 0 0 0 0
"ENSG00000104164" 0 1 1 0 0 0 0 0 0 0
"ENSG00000164329" 0 0 0 0 0 0 0 0 0 0
"ENSG00000154642" 0 0 0 0 0 0 0 0 0 0
"ENSG00000132153" 0 0 0 0 0 1 0 0 0 0
"ENSG00000068793" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163251" 1 0 0 0 0 0 0 0 0 0
"ENSG00000112297" 0 0 0 1 0 0 0 0 0 0
"ENSG00000170310" 0 0 0 0 0 0 0 0 0 0
"ENSG00000170456" 0 0 0 0 0 0 0 0 0 0
"ENSG00000140968" 0 0 0 0 0 0 0 0 0 0
"ENSG00000112761" 1 1 1 0 0 1 0 0 0 0
"ENSG00000165475" 0 0 0 0 0 0 0 0 0 0
"ENSG00000036672" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165807" 0 0 0 0 0 0 0 0 0 0
"ENSG00000031691" 0 0 0 0 0 0 1 0 0 0
"ENSG00000136830" 0 0 0 0 0 0 0 0 0 0
"ENSG00000144635" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165115" 0 0 0 0 0 0 1 0 0 0
"ENSG00000134954" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156026" 0 0 0 0 0 0 0 0 0 0
"ENSG00000135903" 0 0 0 0 0 0 0 0 0 0
"ENSG00000114423" 0 0 0 0 0 0 0 0 0 0
"ENSG00000108423" 0 0 0 0 0 0 0 0 0 0
"ENSG00000004838" 1 0 0 0 0 0 0 1 0 1
"ENSG00000148841" 1 0 0 0 0 0 0 0 0 1
"ENSG00000117724" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171603" 0 0 0 0 0 0 0 0 0 0
"ENSG00000096060" 0 0 0 0 0 0 0 0 0 0
"ENSG00000178538" 0 0 0 0 0 0 0 0 0 0
"ENSG00000087916" 0 0 0 0 0 0 0 0 0 0
"ENSG00000128578" 0 0 0 0 0 0 0 0 0 0
"ENSG00000143776" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165813" 0 0 0 0 0 0 0 0 0 0
"ENSG00000112685" 0 0 0 0 0 0 0 0 0 0
"ENSG00000155011" 0 0 0 0 0 0 0 0 0 0
"ENSG00000108666" 0 0 0 0 0 0 0 0 0 0
"ENSG00000110315" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101246" 0 0 0 0 0 0 0 0 0 0
"ENSG00000182885" 0 0 0 0 0 0 0 0 0 0
"ENSG00000143156" 1 1 1 0 1 1 1 1 0 1
"ENSG00000180353" 0 0 0 1 0 0 0 0 0 0
"ENSG00000166250" 0 0 0 0 0 0 1 0 0 0
"ENSG00000166387" 0 0 0 0 0 0 0 0 0 0
"ENSG00000115850" 0 0 0 0 0 0 0 0 0 0
"ENSG00000159217" 0 0 0 0 0 0 0 0 0 0
"ENSG00000080166" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166822" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137547" 0 0 0 0 0 0 0 0 0 0
"ENSG00000180448" 1 1 1 0 0 0 0 0 0 0
"ENSG00000165704" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163788" 1 0 0 0 0 0 0 0 0 0
"ENSG00000114544" 0 0 0 0 0 0 0 0 0 0
"ENSG00000017373" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163217" 0 0 0 0 0 0 0 0 0 0
"ENSG00000110887" 0 0 0 0 0 0 0 0 0 0
"ENSG00000043514" 0 0 0 0 0 0 0 0 0 0
"ENSG00000086189" 0 0 0 0 0 0 0 0 0 0
"ENSG00000197043" 0 0 0 0 0 0 0 0 0 0
"ENSG00000064300" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137177" 0 0 0 0 0 0 0 0 0 0
"ENSG00000128833" 1 0 0 0 0 0 0 0 0 0
"ENSG00000148948" 0 0 0 0 0 0 0 0 0 0
"ENSG00000104611" 0 0 0 0 0 0 0 0 0 1
"ENSG00000129933" 0 0 0 0 0 0 0 0 0 0
"ENSG00000113361" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156564" 0 0 0 0 0 0 0 0 0 0
"ENSG00000001036" 0 0 0 0 0 0 0 0 0 0
"ENSG00000139971" 0 0 0 0 0 0 0 0 0 0
"ENSG00000176907" 0 0 0 0 0 0 1 0 0 0
"ENSG00000066855" 1 1 1 0 0 0 0 0 0 0
"ENSG00000183527" 1 0 0 0 0 0 0 0 0 0
"ENSG00000101464" 1 0 0 0 0 0 0 0 0 0
"ENSG00000197563" 0 0 0 0 0 0 0 0 0 0
"ENSG00000120594" 0 0 0 0 0 0 0 0 0 0
"ENSG00000065615" 0 0 0 0 0 0 0 0 0 0
"ENSG00000175662" 0 0 0 0 0 0 0 0 0 0
"ENSG00000033030" 0 0 0 0 0 0 0 0 0 0
"ENSG00000107175" 0 0 0 0 0 0 0 0 0 0
"ENSG00000122970" 0 0 0 0 0 0 0 0 0 0
"ENSG00000148053" 0 0 0 0 0 0 0 0 0 0
"ENSG00000146453" 0 0 0 0 0 0 0 0 0 0
"ENSG00000005007" 0 0 0 0 0 0 0 0 0 0
"ENSG00000160695" 0 0 0 0 0 0 0 0 0 1
"ENSG00000165325" 0 0 0 0 0 0 0 0 0 0
"ENSG00000136573" 0 0 0 0 0 1 0 0 0 0
"ENSG00000067182" 0 0 0 0 0 0 0 0 0 0
"ENSG00000157927" 0 1 1 1 0 0 0 0 0 0
"ENSG00000162413" 0 0 0 0 0 0 0 0 0 0
"ENSG00000021776" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151233" 0 0 0 0 0 0 0 0 0 0
"ENSG00000107789" 0 0 0 0 0 0 0 0 0 0
"ENSG00000183765" 1 0 0 0 0 0 0 0 0 0
"ENSG00000081277" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100934" 1 0 0 0 0 0 0 0 0 0
"ENSG00000120063" 1 0 0 0 0 0 0 0 0 0
"ENSG00000108270" 0 0 0 0 0 0 0 0 0 0
"ENSG00000154133" 0 0 0 0 0 0 0 1 0 0
"ENSG00000127329" 0 0 0 0 0 0 0 0 0 0
"ENSG00000115896" 0 0 0 0 0 0 0 0 0 0
"ENSG00000154035" 0 0 0 0 0 0 0 0 0 0
"ENSG00000197852" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100365" 0 0 0 0 0 0 0 0 0 0
"ENSG00000119888" 0 0 0 0 0 0 0 0 0 0
"ENSG00000176393" 0 0 0 0 0 0 0 0 1 0
"ENSG00000138002" 0 0 0 0 0 0 0 0 0 0
"ENSG00000104140" 0 0 0 0 0 0 0 0 0 0
"ENSG00000095713" 0 0 1 0 0 0 0 0 0 0
"ENSG00000093183" 0 0 0 0 0 0 0 0 0 0
"ENSG00000173744" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164118" 0 1 0 1 0 1 0 0 0 0
"ENSG00000176387" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100580" 0 0 0 0 0 0 0 0 0 0
"ENSG00000145723" 0 0 0 0 0 0 0 0 0 0
"ENSG00000015592" 0 0 0 0 0 0 0 0 0 0
"ENSG00000168874" 0 0 0 0 0 0 0 0 0 0
"ENSG00000122035" 0 0 0 0 0 0 0 0 0 0
"ENSG00000167889" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151748" 0 0 0 0 0 0 0 0 0 0
"ENSG00000111961" 0 0 0 0 0 0 0 0 0 0
"ENSG00000196428" 0 0 0 0 0 0 0 0 0 0
"ENSG00000117650" 0 0 0 0 0 0 0 0 0 0
"ENSG00000107341" 0 0 0 0 0 0 0 0 0 0
"ENSG00000140575" 0 0 0 0 0 0 0 0 0 0
"ENSG00000064989" 0 0 0 0 0 0 0 0 0 0
"ENSG00000089225" 0 0 0 0 0 0 0 0 0 0
"ENSG00000167193" 1 0 0 0 0 0 0 0 0 0
"ENSG00000113742" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101438" 0 0 0 0 0 0 1 0 0 0
"ENSG00000111696" 0 0 0 0 0 0 0 0 0 0
"ENSG00000113578" 0 0 0 0 0 0 0 0 0 1
"ENSG00000100359" 0 0 0 0 0 0 1 0 0 0
"ENSG00000114948" 0 0 0 0 0 0 0 0 0 0
"ENSG00000078269" 0 0 0 0 0 0 1 0 0 0
"ENSG00000081320" 1 0 0 0 0 0 0 1 0 0
"ENSG00000198643" 1 0 0 0 0 0 0 0 0 0
"ENSG00000117593" 0 0 1 0 0 0 0 0 0 0
"ENSG00000120539" 1 1 0 0 0 1 0 0 0 0
"ENSG00000142920" 0 0 0 0 0 0 0 0 0 0
"ENSG00000152214" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165526" 0 0 0 0 0 0 0 0 0 0
"ENSG00000105875" 1 0 0 0 0 0 0 1 0 0
"ENSG00000120820" 0 0 0 0 1 0 0 0 0 0
"ENSG00000116745" 0 0 0 0 0 0 0 0 0 0
"ENSG00000109062" 0 0 0 0 0 0 0 1 0 0
"ENSG00000166471" 1 0 0 0 0 0 0 0 0 0
"ENSG00000152763" 1 0 0 0 1 1 0 0 0 0
"ENSG00000160183" 0 0 0 0 0 0 0 0 0 0
"ENSG00000154822" 0 0 0 0 0 0 0 0 0 0
"ENSG00000150456" 0 0 0 0 0 0 0 1 0 0
"ENSG00000131773" 0 0 0 0 0 0 0 0 0 0
"ENSG00000115414" 0 0 0 0 0 0 0 0 0 0
"ENSG00000121075" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164291" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163600" 0 0 0 0 0 0 0 0 0 0
"ENSG00000160551" 0 0 0 0 0 0 0 0 0 0
"ENSG00000176927" 1 0 0 0 0 0 1 0 0 0
"ENSG00000125630" 0 0 0 0 0 0 0 0 0 0
"ENSG00000198929" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172478" 0 0 0 0 0 0 0 0 0 0
"ENSG00000140382" 0 0 0 0 0 0 0 0 0 0
"ENSG00000182149" 0 0 0 0 0 0 0 0 0 0
"ENSG00000152578" 0 0 0 0 0 0 0 0 0 0
"ENSG00000160305" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164087" 0 0 0 0 0 0 0 0 0 0
"ENSG00000180104" 1 0 0 0 0 0 0 0 0 0
"ENSG00000101076" 0 0 0 0 0 0 0 0 0 0
"ENSG00000117020" 1 1 1 0 0 0 1 0 0 0
"ENSG00000052723" 0 0 0 0 0 0 0 0 0 0
"ENSG00000146147" 0 0 0 0 0 0 0 0 0 0
"ENSG00000115866" 0 0 0 0 0 0 0 0 0 0
"ENSG00000136480" 0 1 1 0 0 0 0 0 0 1
"ENSG00000145569" 0 0 0 0 0 0 0 0 0 0
"ENSG00000185652" 0 0 0 0 0 0 0 0 0 0
"ENSG00000078808" 0 0 0 0 0 0 0 0 0 0
"ENSG00000213047" 0 0 0 0 0 0 0 0 0 0
"ENSG00000116194" 0 0 0 0 0 0 0 1 0 0
"ENSG00000141994" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101452" 0 0 0 0 0 0 0 0 0 0
"ENSG00000078618" 0 0 0 0 0 0 0 0 0 0
"ENSG00000167987" 0 0 0 0 0 0 0 0 0 0
"ENSG00000116701" 0 0 0 0 0 0 0 0 0 0
"ENSG00000104213" 1 0 0 0 0 1 1 0 0 0
"ENSG00000067141" 0 0 0 0 0 0 0 0 0 0
"ENSG00000157315" 0 0 0 1 0 0 0 0 0 1
"ENSG00000121486" 0 0 0 0 0 0 0 0 0 0
"ENSG00000197584" 0 0 0 0 0 0 0 0 0 0
"ENSG00000112576" 0 0 0 0 0 0 0 0 0 0
"ENSG00000102908" 0 0 0 0 0 0 0 0 0 0
"ENSG00000117394" 1 0 0 0 0 0 0 0 0 1
"ENSG00000115234" 0 0 0 1 0 0 0 0 0 0
"ENSG00000091436" 0 0 0 0 0 0 0 0 0 0
"ENSG00000121297" 0 0 0 0 0 0 0 0 0 0
"ENSG00000185721" 0 0 0 0 0 0 0 0 0 0
"ENSG00000135837" 0 0 0 0 0 0 0 0 0 0
"ENSG00000114439" 0 0 0 0 0 0 0 0 0 0
"ENSG00000189233" 0 0 0 0 0 0 0 0 0 0
"ENSG00000189108" 0 0 0 0 0 0 0 0 0 0
"ENSG00000169087" 0 0 0 0 0 0 0 0 0 0
"ENSG00000005513" 0 0 0 0 0 0 0 0 0 0
"ENSG00000107731" 0 0 0 0 0 0 0 0 0 0
"ENSG00000168826" 0 0 0 0 0 0 0 0 0 0
"ENSG00000125354" 0 0 0 0 0 0 0 0 0 0
"ENSG00000083799" 0 0 0 0 0 0 0 0 0 0
"ENSG00000154920" 1 1 1 1 0 0 1 0 0 1
"ENSG00000109654" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163947" 1 0 0 0 0 0 0 0 0 0
"ENSG00000135999" 0 0 0 0 0 0 0 0 0 0
"ENSG00000095627" 0 0 0 0 0 0 0 0 0 0
"ENSG00000116205" 0 0 0 0 0 0 0 1 0 0
"ENSG00000144647" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164362" 0 0 0 0 0 0 0 0 0 0
"ENSG00000124209" 0 0 0 0 0 0 0 0 0 0
"ENSG00000116128" 0 0 0 0 0 0 0 0 0 0
"ENSG00000153066" 0 0 0 0 0 1 0 0 0 0
"ENSG00000169684" 1 1 1 0 0 1 0 0 0 1
"ENSG00000147813" 0 0 0 0 0 0 0 0 0 0
"ENSG00000187957" 0 0 0 0 0 0 0 0 0 0
"ENSG00000125703" 0 0 0 0 0 0 0 0 0 0
"ENSG00000159792" 0 0 0 0 0 0 0 0 0 0
"ENSG00000130723" 0 0 0 0 0 0 0 0 0 0
"ENSG00000178971" 0 0 0 0 0 0 0 0 0 0
"ENSG00000119969" 0 0 0 0 0 0 0 0 0 0
"ENSG00000155304" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101198" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164144" 0 0 0 0 0 0 0 0 0 0
"ENSG00000111275" 0 0 0 0 0 0 0 0 0 0
"ENSG00000198625" 0 0 0 0 0 0 0 0 0 0
"ENSG00000113595" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166140" 0 0 0 0 0 0 0 0 0 0
"ENSG00000149571" 0 0 0 0 0 1 0 0 0 1
"ENSG00000183624" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163875" 0 0 0 0 0 0 0 0 0 0
"ENSG00000154415" 0 0 0 0 0 0 0 0 0 0
"ENSG00000143195" 0 0 0 0 0 0 0 0 0 0
"ENSG00000149289" 0 0 0 0 0 0 0 0 0 0
"ENSG00000174004" 0 0 0 0 0 0 0 0 0 0
"ENSG00000140262" 0 0 0 0 0 0 0 0 0 0
"ENSG00000090905" 0 0 0 0 0 0 0 0 0 0
"ENSG00000116830" 0 0 0 0 0 0 0 0 0 0
"ENSG00000138411" 0 0 0 0 0 0 0 0 0 0
"ENSG00000112769" 0 0 0 0 0 0 0 0 0 0
"ENSG00000162063" 0 0 0 0 0 0 0 0 0 0
"ENSG00000122694" 0 0 0 0 0 0 0 0 0 0
"ENSG00000153071" 0 0 0 0 0 0 0 0 0 0
"ENSG00000105186" 0 0 0 0 0 0 0 0 0 0
"ENSG00000107242" 0 0 0 0 0 0 0 0 0 0
"ENSG00000153086" 1 0 0 0 0 0 0 0 0 0
"ENSG00000092853" 1 0 0 0 0 0 0 0 0 0
"ENSG00000141380" 0 0 0 0 0 0 0 0 0 0
"ENSG00000006062" 0 0 0 0 0 1 0 0 0 0
"ENSG00000122741" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151892" 0 0 0 0 0 0 1 0 0 0
"ENSG00000108100" 0 0 0 0 0 0 0 0 0 0
"ENSG00000109066" 0 0 0 0 0 0 0 0 0 0
"ENSG00000099282" 0 0 0 0 0 0 0 0 0 0
"ENSG00000027697" 0 0 0 0 0 0 0 0 0 0
"ENSG00000072163" 0 0 0 0 0 0 0 0 0 0
"ENSG00000075945" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100083" 0 0 0 0 0 0 0 0 0 0
"ENSG00000136935" 0 0 0 0 0 0 0 0 0 0
"ENSG00000136110" 0 0 0 0 0 0 0 0 0 0
"ENSG00000177058" 0 0 0 0 0 0 0 0 0 0
"ENSG00000113119" 1 1 1 0 0 1 0 0 0 1
"ENSG00000225830" 1 0 0 0 0 0 0 0 0 0
"ENSG00000021488" 0 0 0 0 0 0 0 1 0 0
"ENSG00000179520" 0 0 0 0 0 0 0 0 0 0
"ENSG00000008226" 1 0 0 0 0 0 1 0 0 0
"ENSG00000168014" 0 1 0 0 0 0 0 0 0 0
"ENSG00000103249" 0 0 0 0 0 0 0 0 0 0
"ENSG00000109118" 1 0 0 0 0 0 0 0 0 0
"ENSG00000140519" 0 0 0 0 0 0 0 0 0 0
"ENSG00000197444" 0 0 0 0 0 0 0 0 0 0
"ENSG00000032219" 0 0 0 0 0 0 0 0 0 0
"ENSG00000125124" 0 0 0 0 0 0 0 0 0 0
"ENSG00000090989" 0 0 0 0 0 0 0 0 0 0
"ENSG00000155792" 0 0 0 0 0 0 0 0 0 0
"ENSG00000081026" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165476" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164627" 0 0 0 0 0 0 0 0 0 0
"ENSG00000108349" 0 0 0 0 0 0 0 0 0 0
"ENSG00000150756" 1 0 0 0 0 0 0 1 0 0
"ENSG00000124222" 0 0 0 0 0 0 0 0 0 0
"ENSG00000122966" 0 0 0 0 0 0 0 0 0 0
"ENSG00000092978" 0 0 0 0 0 0 0 0 0 0
"ENSG00000124191" 0 0 0 0 0 0 0 0 0 0
"ENSG00000185238" 0 0 0 0 0 0 0 0 0 0
"ENSG00000005187" 1 1 1 1 1 1 1 0 0 0
"ENSG00000104331" 1 0 0 0 0 0 0 0 0 0
"ENSG00000136122" 1 1 1 0 0 0 0 0 0 0
"ENSG00000178460" 1 0 0 0 0 0 1 0 0 0
"ENSG00000113761" 0 0 0 0 0 0 0 0 0 0
"ENSG00000105989" 0 0 0 0 0 0 0 0 0 0
"ENSG00000197818" 0 0 0 0 0 0 0 0 0 0
"ENSG00000111405" 0 0 0 0 0 0 0 0 0 0
"ENSG00000154710" 0 0 0 0 0 0 0 0 0 0
"ENSG00000081800" 0 0 0 0 0 0 0 0 0 0
"ENSG00000135334" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172031" 0 0 0 0 0 0 0 0 0 0
"ENSG00000152219" 0 0 0 0 0 0 0 0 0 0
"ENSG00000125850" 1 0 0 0 0 0 0 0 0 0
"ENSG00000134744" 0 0 0 0 0 0 0 0 0 0
"ENSG00000138347" 0 0 0 0 0 0 0 0 0 0
"ENSG00000104899" 0 0 0 0 0 0 0 0 0 0
"ENSG00000198010" 0 0 0 0 0 0 0 0 0 0
"ENSG00000064115" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151834" 0 0 0 0 0 0 0 0 0 0
"ENSG00000130382" 0 0 0 0 0 0 0 0 0 0
"ENSG00000147003" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171962" 1 1 1 0 0 0 0 1 0 0
"ENSG00000188352" 0 0 0 0 0 0 0 0 0 0
"ENSG00000048471" 0 0 0 0 0 1 0 0 0 0
"ENSG00000141086" 0 1 1 1 0 0 0 0 0 0
"ENSG00000144935" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101144" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100221" 0 0 0 0 0 0 0 0 0 0
"ENSG00000134115" 0 0 0 0 0 0 0 0 0 0
"ENSG00000106460" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172164" 1 0 0 0 0 0 0 0 0 0
"ENSG00000113763" 0 0 0 0 0 0 0 0 0 0
"ENSG00000123119" 0 0 0 0 0 0 1 0 0 0
"ENSG00000169583" 0 0 0 0 0 1 0 0 0 0
"ENSG00000145451" 0 0 0 0 0 0 0 0 0 0
"ENSG00000116455" 0 0 0 0 0 0 0 0 0 0
"ENSG00000198650" 0 0 0 0 0 0 0 0 0 0
"ENSG00000187456" 0 0 0 0 0 0 0 0 0 0
"ENSG00000149308" 0 0 0 0 0 0 1 0 0 0
"ENSG00000153233" 0 0 0 0 0 0 0 0 0 0
"ENSG00000112164" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100890" 0 0 0 0 0 0 0 0 0 0
"ENSG00000180921" 1 0 0 0 0 0 0 0 0 0
"ENSG00000132975" 1 0 0 0 0 0 0 0 0 0
"ENSG00000117009" 1 0 0 1 0 0 0 0 0 0
"ENSG00000206557" 0 0 0 0 0 0 0 0 1 0
"ENSG00000172939" 0 0 0 0 0 0 0 0 0 0
"ENSG00000110987" 0 0 0 0 0 0 0 0 0 0
"ENSG00000181924" 0 0 0 0 0 0 0 0 0 0
"ENSG00000180329" 1 0 0 0 0 0 0 0 0 0
"ENSG00000101187" 0 0 0 0 0 0 0 0 0 0
"ENSG00000117155" 0 0 0 0 0 0 0 0 0 0
"ENSG00000068001" 0 0 0 0 0 0 0 0 0 0
"ENSG00000087111" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166444" 0 0 0 0 0 0 0 0 0 0
"ENSG00000110169" 0 1 1 0 0 0 0 0 0 0
"ENSG00000164163" 0 1 1 0 0 0 0 0 0 0
"ENSG00000116711" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101871" 0 0 0 0 0 0 1 0 0 0
"ENSG00000127540" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166938" 1 0 0 0 0 0 0 0 0 0
"ENSG00000112837" 0 0 0 0 0 0 0 0 0 0
"ENSG00000141384" 0 0 0 0 0 0 0 0 0 0
"ENSG00000082175" 0 0 0 0 0 0 0 0 0 0
"ENSG00000158555" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137760" 0 0 0 0 0 0 0 0 0 0
"ENSG00000112651" 0 0 0 0 0 0 0 0 0 0
"ENSG00000080986" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151247" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165185" 0 0 0 0 0 0 0 0 0 0
"ENSG00000113263" 0 0 0 0 0 0 1 0 0 0
"ENSG00000116062" 0 0 0 0 0 0 0 0 0 0
"ENSG00000147100" 0 0 0 0 0 0 0 0 0 0
"ENSG00000178882" 0 0 0 0 0 0 0 0 0 0
"ENSG00000182253" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163032" 0 0 0 0 0 0 0 0 0 0
"ENSG00000132718" 0 0 0 0 0 0 0 0 0 0
"ENSG00000059728" 0 0 0 0 0 0 0 0 0 0
"ENSG00000132388" 0 0 0 0 0 0 0 0 0 0
"ENSG00000072840" 1 0 0 1 0 0 0 0 0 0
"ENSG00000132664" 0 0 0 0 0 0 0 0 1 0
"ENSG00000101158" 1 0 0 0 0 0 0 0 0 0
"ENSG00000107372" 1 0 0 0 0 0 0 0 0 0
"ENSG00000169857" 0 0 0 0 0 0 0 0 0 0
"ENSG00000159259" 0 0 0 0 0 0 0 0 0 0
"ENSG00000179152" 0 0 0 0 0 0 0 0 0 0
"ENSG00000134198" 0 0 0 0 0 0 0 0 0 0
"ENSG00000115267" 0 0 0 0 0 0 0 1 0 0
"ENSG00000153993" 0 0 0 0 0 0 0 0 0 0
"ENSG00000214357" 0 0 0 0 0 0 0 0 0 0
"ENSG00000121644" 0 0 0 0 0 0 0 0 0 0
"ENSG00000018699" 0 0 0 0 0 0 0 0 0 0
"ENSG00000150867" 0 0 0 0 0 0 0 0 0 0
"ENSG00000068878" 0 0 0 0 0 0 0 0 0 0
"ENSG00000091656" 0 0 0 0 0 0 0 0 0 0
"ENSG00000095397" 0 0 0 0 0 0 0 0 0 0
"ENSG00000188783" 0 0 0 0 0 0 0 0 0 0
"ENSG00000114757" 0 0 0 0 0 0 0 0 0 0
"ENSG00000107485" 0 0 0 0 0 0 1 0 0 0
"ENSG00000198870" 1 1 1 0 0 0 1 0 0 0
"ENSG00000115170" 0 0 0 0 0 0 0 0 0 0
"ENSG00000177082" 0 0 0 0 0 0 0 0 0 0
"ENSG00000021852" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171612" 0 0 0 0 0 0 0 0 0 0
"ENSG00000123094" 0 0 0 0 0 0 0 0 0 0
"ENSG00000006125" 0 0 0 0 0 0 0 0 0 0
"ENSG00000107447" 0 0 0 0 0 0 0 0 1 0
"ENSG00000198792" 0 0 0 0 0 0 0 0 0 0
"ENSG00000096093" 0 0 0 0 0 0 0 0 0 0
"ENSG00000170113" 0 0 0 0 0 0 1 0 0 0
"ENSG00000031823" 0 0 0 0 0 0 0 0 0 0
"ENSG00000183092" 0 0 0 0 0 0 0 0 0 0
"ENSG00000117868" 0 0 0 0 0 0 0 0 0 0
"ENSG00000148334" 0 0 1 0 0 0 0 0 0 0
"ENSG00000173947" 0 0 0 0 0 0 0 0 0 0
"ENSG00000188467" 1 1 1 1 0 1 1 1 0 0
"ENSG00000131931" 0 0 0 0 0 0 0 0 0 0
"ENSG00000176619" 0 0 0 0 0 0 0 0 0 0
"ENSG00000132613" 1 0 0 0 0 0 0 0 0 0
"ENSG00000177469" 1 0 0 0 0 0 0 0 0 0
"ENSG00000081059" 0 0 0 0 0 0 0 1 0 0
